Quý,Năm,Tiền và các khoản tương đương tiền,Các khoản đầu tư tài chính ngắn hạn,Các khoản phải thu ngắn hạn,Hàng tồn kho,Tài sản ngắn hạn khác,Các khoản phải thu dài hạn,Tài sản cố định,Tài sản dở dang dài hạn,Bất động sản đầu tư,Đầu tư tài chính dài hạn,Tài sản dài hạn khác,Nợ ngắn hạn,Nợ dài hạn,Vốn chủ sở hữu,Nguồn kinh phí và quỹ khác,Debt Ratio,D/E,Asset Leverage,Equity/Asset,Long Debt/Equity,Financial Leverage,Current Ratio,Quick Ratio
3,2012,"1,294,493,700,487","219,951,513,600","1,646,343,637,635","6,822,077,238,740","237,922,255,306","448,979,590,000","7,007,089,647,235",,,"26,218,497,620","394,091,242,174","7,362,009,487,292","3,076,196,429,104","8,085,135,114,809",,0.5489238408704609,1.2910366701574396,2.351941333264314,0.4251806734533114,0.38047557467153975,1.2910366701574396,1.388315019616004,0.46165535549631065
4,2012,"1,294,493,700,487","219,951,513,600","1,646,343,637,635","6,822,077,238,740","237,922,255,306","448,979,590,000","7,007,089,647,235",,,"26,218,497,620","394,091,242,174","7,362,009,487,292","3,076,196,429,104","8,085,135,114,809",,0.5489238408704609,1.2910366701574396,2.351941333264314,0.4251806734533114,0.38047557467153975,1.2910366701574396,1.388315019616004,0.46165535549631065
1,2013,"2,125,322,390,697","387,793,671,402","1,629,428,547,084","8,029,575,289,191","230,395,439,770","449,759,238,679","9,187,130,524,312",,,"21,255,298,806","380,858,246,946","11,142,521,402,951","2,346,896,440,179","9,500,327,254,417",,0.584555250542172,1.4198898082019593,2.4290087325107743,0.4116905742723856,0.2470332207859318,1.4198898082019593,1.1130797859503596,0.39245516259855373
2,2013,"2,125,322,390,697","387,793,671,402","1,629,428,547,084","8,029,575,289,191","230,395,439,770","449,759,238,679","9,187,130,524,312",,,"21,255,298,806","380,858,246,946","11,142,521,402,951","2,346,896,440,179","9,500,327,254,417",,0.584555250542172,1.4198898082019593,2.4290087325107743,0.4116905742723856,0.2470332207859318,1.4198898082019593,1.1130797859503596,0.39245516259855373
3,2013,"2,125,322,390,697","387,793,671,402","1,629,428,547,084","8,029,575,289,191","230,395,439,770","449,759,238,679","9,187,130,524,312",,,"21,255,298,806","380,858,246,946","11,142,521,402,951","2,346,896,440,179","9,500,327,254,417",,0.584555250542172,1.4198898082019593,2.4290087325107743,0.4116905742723856,0.2470332207859318,1.4198898082019593,1.1130797859503596,0.39245516259855373
4,2013,"2,125,322,390,697","387,793,671,402","1,629,428,547,084","8,029,575,289,191","230,395,439,770","449,759,238,679","9,187,130,524,312",,,"21,255,298,806","380,858,246,946","11,142,521,402,951","2,346,896,440,179","9,500,327,254,417",,0.584555250542172,1.4198898082019593,2.4290087325107743,0.4116905742723856,0.2470332207859318,1.4198898082019593,1.1130797859503596,0.39245516259855373
1,2014,"2,026,280,467,705","506,641,791,271","1,719,569,645,827","7,386,389,048,165","106,978,412,785",,"9,158,124,616,833",,,"61,184,828,523","544,509,740,276","9,016,779,622,246","1,106,985,031,948","11,795,984,026,356",,0.4583148538698073,0.8582382471504092,1.8725953128156902,0.5340182115997985,0.09384422948307165,0.8582382471504092,1.302666789900673,0.48348418173961033
2,2014,"2,026,280,467,705","506,641,791,271","1,719,569,645,827","7,386,389,048,165","106,978,412,785",,"9,158,124,616,833",,,"61,184,828,523","544,509,740,276","9,016,779,622,246","1,106,985,031,948","11,795,984,026,356",,0.4583148538698073,0.8582382471504092,1.8725953128156902,0.5340182115997985,0.09384422948307165,0.8582382471504092,1.302666789900673,0.48348418173961033
3,2014,"2,026,280,467,705","506,641,791,271","1,719,569,645,827","7,386,389,048,165","106,978,412,785",,"9,158,124,616,833",,,"61,184,828,523","544,509,740,276","9,016,779,622,246","1,106,985,031,948","11,795,984,026,356",,0.4583148538698073,0.8582382471504092,1.8725953128156902,0.5340182115997985,0.09384422948307165,0.8582382471504092,1.302666789900673,0.48348418173961033
4,2014,"2,026,280,467,705","506,641,791,271","1,719,569,645,827","7,386,389,048,165","106,978,412,785",,"9,158,124,616,833",,,"61,184,828,523","544,509,740,276","9,016,779,622,246","1,106,985,031,948","11,795,984,026,356",,0.4583148538698073,0.8582382471504092,1.8725953128156902,0.5340182115997985,0.09384422948307165,0.8582382471504092,1.302666789900673,0.48348418173961033
1,2015,,,,,,,,,,,,,,,,,,,,,,,
2,2015,"2,022,505,414,440","1,034,746,859,860","1,937,013,887,797","6,133,970,086,408","129,959,448,713","8,787,096,454","8,393,607,521,880","2,173,783,948,577","193,000,715,807","92,972,991,543","847,279,226,491","8,303,337,387,467","1,422,205,821,012","13,109,319,294,222",,0.42344571011404236,0.741880107593808,1.7520076124847384,0.5707737756811322,0.10848815175619718,0.741880107593808,1.35586393420687,0.6171284354342232
3,2015,,,,,,,,,,,,,,,,,,,,,,,
4,2015,,,,,,,,,,,,,,,,,,,,,,,
1,2016,"2,926,138,476,017","831,098,188,625","1,705,089,375,974","6,033,626,509,231","147,018,075,734","16,477,883,954","11,318,814,491,418","1,461,596,931,909","201,989,438,046","113,879,529,136","697,909,502,758","9,239,506,983,566","762,477,783,092","15,451,653,636,144",,0.3929491182508885,0.6473083724360534,1.6473083724360535,0.6070508817491115,0.04934603124344161,0.6473083724360534,1.2601289924116037,0.6071042671786656
2,2016,"3,026,844,764,799","545,178,866,361","1,479,562,580,203","8,247,773,599,031","279,614,822,154","17,019,383,954","11,884,794,959,889","987,415,722,356","193,610,884,551","110,269,010,218","903,285,453,563","9,172,721,750,911","976,897,089,893","17,525,751,206,275",,0.36673832449352356,0.5791260369581182,1.5791260369581182,0.6332616755064765,0.05574066859646092,0.5791260369581182,1.4803648253256334,0.5812016518420527
3,2016,"3,282,771,484,627","250,497,498,639","2,066,481,340,275","7,988,920,694,672","237,385,741,676","17,006,182,031","12,032,301,621,293","1,411,218,954,884","204,871,489,546","104,676,948,589","872,429,083,163","9,375,549,655,971","1,025,396,939,320","18,067,614,444,104",,0.36534851834970145,0.5756679514868184,1.5756679514868184,0.6346514816502985,0.05675331087522833,0.5756679514868184,1.4746929265190984,0.6225913444444835
4,2016,"4,558,660,713,505","693,498,769,815","2,386,926,010,205","10,247,213,245,079","283,555,608,600","25,301,827,438","12,670,104,393,719","1,230,511,021,929","202,756,917,580","78,864,136,876","849,163,482,349","12,431,329,890,032","941,270,337,384","19,853,955,899,680",,0.4024672366363648,0.6735483998748348,1.6735483998748348,0.5975327633636353,0.04740971230822423,0.6735483998748348,1.4616179047563855,0.6373124333606278
1,2017,"2,380,437,136,128","5,674,127,511,304","2,498,830,711,892","10,509,719,326,031","467,328,020,393","23,080,399,536","12,458,218,120,117","1,751,716,922,588","199,737,893,149","48,752,875,262","933,877,217,571","14,470,323,433,267","1,072,004,984,045","21,403,497,716,659",,0.4206788707593987,0.7261583421112956,1.7261583421112956,0.5793211292406013,0.050085504632760354,0.7261583421112956,1.487903349571988,0.7616086420280397
2,2017,"1,813,484,050,479","7,814,578,768,230","2,989,223,259,922","10,954,947,291,959","410,063,883,315","23,035,305,536","12,527,280,251,353","1,951,183,464,168","196,718,868,716","33,823,661,786","948,145,523,327","15,754,306,629,937","968,732,079,657","22,939,445,619,197",,0.42163366699283494,0.7290079711254763,1.7290079711254762,0.578366333007165,0.04222996909944115,0.7290079711254763,1.5222692954530175,0.8269072240342763
3,2017,"2,591,864,482,986","11,916,316,118,066","4,603,448,750,970","11,120,130,644,773","411,611,648,077","20,536,305,536","12,544,057,381,764","3,914,706,437,658","193,699,844,281","33,811,776,141","991,963,864,796","16,469,143,017,413","1,735,919,550,381","30,137,084,687,254",,0.3765877934992427,0.6040751040359766,1.6040751040359766,0.6234122065007572,0.05760077885420614,0.6040751040359766,1.8606536850443547,1.1854436493420981
4,2017,"4,264,641,954,689","9,936,707,080,033","6,555,231,799,648","11,768,631,544,306","552,271,816,578","21,810,530,536","13,173,015,169,503","5,473,774,675,841","191,191,085,236","16,951,738,400","1,067,770,383,479","18,520,535,634,327","2,103,881,932,012","32,397,580,211,910",,0.3889785076110367,0.6366036423534203,1.6366036423534203,0.6110214923889633,0.06493947752426803,0.6366036423534203,1.7859896089585192,1.1505527200548658
1,2018,"6,662,968,459,743","7,097,179,666,718","7,178,547,741,042","11,333,204,635,800","678,986,415,105","22,307,347,172","13,075,194,506,203","6,779,802,318,769","188,172,060,799","31,015,649,848","1,390,105,168,162","17,459,059,766,452","2,550,231,292,200","34,428,192,910,709",,0.3675645823365718,0.5811891176091338,1.5811891176091337,0.6324354176634281,0.07407392246273671,0.5811891176091338,1.8873231066958094,1.2381928105972173
2,2018,"5,319,038,225,154","7,754,034,432,961","6,577,600,962,522","12,887,026,543,733","1,175,313,456,043","22,307,347,172","13,072,518,388,579","13,435,136,074,943","185,153,036,362","21,894,926,457","1,627,559,890,874","19,958,368,891,517","5,492,370,576,977","36,626,843,816,306",,0.40998276868690114,0.6948657546398666,1.6948657546398667,0.5900172313130988,0.14995478738279483,0.6948657546398666,1.6891667752840365,1.0434713973811642
3,2018,"3,976,151,668,262","5,900,895,937,362","5,640,203,890,272","14,770,217,336,303","1,546,831,774,922","22,307,347,172","13,086,355,600,772","23,340,740,179,840","182,134,011,925","22,030,941,489","1,614,903,232,515","21,460,455,144,991","9,608,616,158,256","39,033,700,617,587",,0.44319319267906887,0.7959550545214905,1.7959550545214906,0.5568068073209311,0.2461620601231631,0.7959550545214905,1.48339354370829,0.7951407906090407
4,2018,"2,515,617,135,457","3,724,562,710,535","3,915,158,043,554","14,115,158,052,529","1,743,137,325,755","22,301,804,672","12,782,560,625,001","37,404,367,403,919","179,740,530,488","66,584,926,457","1,755,774,089,572","24,299,196,176,342","13,316,816,630,787","40,608,949,840,810",,0.48086968064688584,0.9262985857695526,1.9262985857695525,0.5191303193531142,0.32792812133753463,0.9262985857695526,1.0705553006381832,0.48966538353583494
1,2019,"6,110,879,210,952","3,219,966,168,421","4,989,303,397,720","12,658,139,914,824","1,077,673,794,282","23,145,210,169","14,137,741,367,378","40,759,114,660,657","176,713,686,761","59,089,706,857","1,734,962,640,971","21,872,970,606,920","20,862,634,810,036","42,211,124,342,036",,0.5030871175171078,1.01242518608768,2.0124251860876803,0.4969128824828923,0.49424494455505225,1.01242518608768,1.2826772819473764,0.7039657688975981
2,2019,"5,900,076,071,570","2,607,379,478,851","4,848,757,055,698","15,391,106,218,426","1,233,966,863,410","23,193,350,024","13,820,711,278,755","47,292,134,739,550","173,686,843,034","3,771,893,666","1,723,908,265,085","22,320,140,354,085","26,442,461,850,977","44,256,089,853,007",,0.5242236923157428,1.1018280730860548,2.101828073086055,0.4757763076842571,0.5974875308415968,1.1018280730860548,1.3432391200204916,0.6536777653756431
3,2019,"3,972,943,652,210","1,840,768,046,165","3,854,081,869,718","18,945,703,297,422","1,881,142,888,741","22,800,638,984","15,086,409,094,597","49,990,309,005,285","175,242,985,695","25,878,820,359","1,653,076,046,574","24,505,625,834,712","26,893,204,565,664","46,049,525,945,374",,0.5274468685547783,1.1161641590262532,2.1161641590262534,0.47255313144522165,0.5840061111066793,1.1161641590262532,1.2443934286738605,0.47127694410787235
4,2019,"4,564,902,312,859","1,374,340,352,910","3,574,874,546,688","19,411,922,751,097","1,545,526,233,340","27,717,594,984","31,243,762,955,011","37,441,051,429,964","576,616,510,917","25,794,216,642","2,004,150,482,487","26,997,676,529,364","27,005,195,768,228","47,787,787,089,307",,0.5305287599359284,1.1300559324220243,2.1300559324220245,0.46947124006407154,0.5651066394382318,1.1300559324220243,1.1286736532216626,0.4096516762754746
1,2020,"6,157,827,189,416","1,617,338,585,240","5,012,639,384,483","19,554,348,585,095","1,791,946,526,457","40,489,063,906","46,005,627,206,922","24,345,229,200,955","577,022,819,551","35,550,696,612","1,970,947,857,586","29,619,287,506,417","27,426,270,704,652","50,063,408,905,154",,0.5325936730317767,1.139466118241025,2.139466118241025,0.46740632696822326,0.5478306672366547,1.139466118241025,1.152428135325533,0.49223843356925134
2,2020,"7,479,589,626,409","4,667,803,760,493","4,222,428,620,373","20,763,287,739,249","1,888,101,257,653","40,878,148,906","46,200,744,450,629","24,828,236,314,697","570,108,253,093","33,457,319,296","1,949,565,181,760","33,561,295,345,821","26,502,329,052,721","52,580,576,274,016",,0.5332154166830045,1.142315825629776,2.142315825629776,0.4667845833169954,0.5040326852754139,1.142315825629776,1.162684890499492,0.5440172400020742
3,2020,"5,628,548,667,015","8,790,110,507,972","5,830,460,844,355","20,979,333,665,419","2,090,909,071,591","261,714,137,864","52,405,246,185,611","18,964,786,840,588","570,430,014,417","27,962,310,955","1,922,759,923,764","35,959,335,130,297","26,525,656,068,258","54,987,270,970,996",,0.5319127259877626,1.1363537432420279,2.1363537432420276,0.4680872740122373,0.4823963000864222,1.1363537432420279,1.2046764101557017,0.6212581242112772
4,2020,"13,001,001,772,526","8,822,092,675,380","6,124,790,460,291","26,286,822,229,202","2,565,621,734,429","305,165,547,431","65,561,657,180,137","6,247,213,506,994","564,296,973,801","171,085,206,311","1,861,689,608,518","51,975,217,453,875","20,316,430,635,228","59,219,788,805,917",,0.5496985645956431,1.2207346487848318,2.220734648784832,0.45030143540435685,0.3430682723609792,1.2207346487848318,1.0928348481126609,0.5870779986578214
1,2021,"14,018,629,193,714","10,806,768,801,746","8,684,635,872,093","27,750,575,698,018","2,682,549,162,255","374,905,083,124","67,592,452,679,850","4,335,907,062,246","571,555,355,217","161,389,105,399","2,002,901,631,048","51,504,077,676,628","21,256,631,609,278","66,221,560,358,804",,0.5235251192249863,1.098746524420013,2.098746524420013,0.47647488077501365,0.3209926116827294,1.098746524420013,1.2415164315590244,0.7027129629821874
2,2021,"14,644,183,731,657","17,182,805,095,788","7,946,101,345,417","39,803,824,314,074","2,848,775,329,720","391,503,551,837","67,685,103,108,103","6,289,235,434,639","563,252,704,950","23,058,078,444","2,431,308,504,065","66,589,935,552,973","19,234,776,547,966","73,984,439,097,755",,0.5370450406449588,1.1600373422786858,2.160037342278686,0.4629549593550411,0.2599840829035854,1.1600373422786858,1.237810025376665,0.6400646756697317
3,2021,"13,376,486,099,355","21,440,678,216,078","10,856,205,170,508","46,006,414,493,653","4,278,598,296,526","717,043,998,925","68,157,059,900,455","6,734,577,577,280","554,952,987,478","30,722,142,966","2,490,535,248,440","71,995,624,227,147","18,321,965,895,018","84,325,684,009,499",,0.517154700467161,1.0710567151995,2.0710567151995,0.4828452995328389,0.2172762202907728,1.0710567151995,1.3328363120148834,0.6938194969303687
4,2021,"22,471,375,562,130","18,236,152,616,078","7,662,232,268,645","42,134,493,932,211","3,650,156,741,241","809,234,947,969","69,280,841,784,004","10,017,884,935,549","548,210,755,123","6,715,955,617","3,418,674,331,681","73,459,315,876,441","13,996,480,970,369","90,780,176,983,438",,0.4906742166993905,0.9633798892324863,1.9633798892324863,0.5093257833006095,0.15417992600876432,0.9633798892324863,1.2817218619170545,0.7081459521838157
1,2022,"19,060,014,590,301","27,249,295,250,368","12,128,156,547,984","40,036,170,600,581","1,966,082,976,122","811,237,297,043","70,214,481,078,887","9,423,753,212,655","540,135,374,989","520,794,794,048","3,896,987,471,493","72,447,609,869,307","14,441,561,362,127","98,957,937,963,037",,0.4675303888666511,0.8780414489223598,1.8780414489223598,0.5324696111333489,0.14593636103776986,0.8780414489223598,1.3863772751999108,0.8337548950716377
2,2022,"20,325,198,022,112","24,440,598,374,838","14,321,534,634,657","57,554,102,163,500","3,579,128,436,586","808,975,819,389","70,059,409,042,323","10,568,771,982,336","532,671,070,016","1,048,221,643,835","4,258,016,901,270","93,614,175,927,244","13,967,051,014,643","99,915,401,148,975",,0.5184721695563052,1.0767231648450488,2.076723164845049,0.4815278304436948,0.13978876983957628,1.0767231648450488,1.2842132128057957,0.6694120719162955
3,2022,"11,881,408,346,665","27,029,902,625,837","12,007,503,450,736","43,880,267,448,945","2,071,471,129,440","899,726,541,615","71,724,752,157,800","9,701,629,656,545","524,941,086,150","533,221,643,835","3,550,287,056,630","72,529,758,653,352","13,199,869,562,990","98,075,482,927,856",,0.4664159102141929,0.8741188486362532,1.8741188486362532,0.5335840897858071,0.13458888163415703,0.8741188486362532,1.335597343768992,0.7306006050004832
4,2022,"8,324,588,920,227","26,268,246,676,354","9,892,869,502,308","34,491,111,096,123","1,537,894,659,443","894,484,456,379","70,832,915,657,865","13,363,274,912,355","629,111,776,960","700,000,000","4,100,323,979,117","62,385,392,809,685","11,837,189,211,663","96,112,939,615,783",,0.4357434157478073,0.7722433869784551,1.772243386978455,0.5642565842521927,0.12315916315724859,0.7722433869784551,1.2906019699206819,0.7377303834366028
1,2023,"7,868,451,566,326","27,420,903,628,936","13,830,143,965,796","34,306,897,157,900","1,985,740,684,697","898,979,863,903","69,945,445,195,200","14,404,916,405,828","620,313,902,050","700,000,000","4,126,118,803,684","67,898,727,221,098","11,071,908,681,549","96,437,975,271,673",,0.4502095728023664,0.8188748849214306,1.8188748849214307,0.5497904271976336,0.11480859744679006,0.8188748849214306,1.2579342868317436,0.7526685983279403
2,2023,"13,252,855,086,239","22,848,207,160,936","14,349,412,286,228","32,001,578,654,651","2,502,267,027,431","898,908,678,011","68,933,857,375,679","16,702,566,431,859","611,516,027,140","700,000,000","4,192,204,999,695","68,735,390,355,232","9,698,392,311,515","97,860,291,061,122",,0.4449031156192972,0.801487322552091,1.801487322552091,0.5550968843807028,0.09910447032553313,0.801487322552091,1.2359618498772147,0.7703854053518638
3,2023,"9,696,669,423,876","19,957,222,511,116","12,506,103,872,593","33,524,022,785,325","2,798,547,682,874","893,054,450,460","72,782,298,055,573","16,464,671,681,554","602,718,152,230","40,000,000,000","4,241,703,068,971","64,117,126,047,962","9,524,697,380,166","99,865,188,256,444",,0.4244313974008471,0.7374123527311942,1.7374123527311942,0.5755686025991529,0.09537555124521983,0.7374123527311942,1.2240499709403088,0.7011939907728917
4,2023,"12,267,401,160,884","22,161,903,502,481","10,702,136,439,996","34,504,487,406,261","3,080,510,663,421","1,880,922,130,348","72,014,494,381,617","26,082,805,733,755","593,920,277,320","40,000,000,000","4,454,004,867,718","71,513,492,904,733","13,432,674,419,689","102,836,419,239,379",,0.45236445444083123,0.8260319442539836,1.8260319442539836,0.5476355455591688,0.13062176336985143,0.8260319442539836,1.1566550005218463,0.6741658085559847
1,2024,"12,428,888,036,237","22,271,418,573,603","12,105,116,296,231","42,714,279,935,957","4,512,754,948,168","1,313,739,979,740","71,016,027,599,296","30,175,349,484,980","585,122,402,410",,"4,817,528,271,885","79,314,487,942,852","17,001,157,012,567","105,624,580,573,088",,0.4769512597272134,0.9118677151931733,1.9118677151931733,0.5230487402727866,0.16095833867764214,0.9118677151931733,1.1855647086563637,0.6470214860520185
2,2024,"13,032,037,853,283","15,314,673,148,945","10,392,801,855,660","40,163,540,620,593","5,563,777,743,308","1,119,456,422,036","70,074,653,313,057","45,360,978,569,744","576,450,457,500","136,500,000,000","4,874,209,747,069","73,551,241,788,497","24,381,273,588,319","108,676,564,354,379",,0.47399908805667845,0.9011373883468733,1.9011373883468734,0.5260009119433215,0.22434711414703076,0.9011373883468733,1.1484079557035995,0.6023459227050709
3,2024,"8,500,998,079,280","16,386,803,148,945","9,140,948,029,240","40,197,821,463,879","6,615,232,672,762","1,031,145,036,427","68,475,648,874,477","55,690,441,271,631","568,026,681,070","136,500,000,000","4,642,778,670,407","68,995,125,104,046","30,612,121,587,612","111,779,097,236,460",,0.4712094681268979,0.8911079902617803,1.8911079902617804,0.5287905318731021,0.27386266613743027,0.8911079902617803,1.1717031206508428,0.5890848356160682
4,2024,"6,887,646,139,852","18,974,716,730,905","7,622,381,535,327","46,520,644,574,855","7,073,184,471,233","949,800,123,614","67,428,366,953,514","63,749,439,894,626","559,598,463,093","136,500,000,000","4,523,812,903,267","75,503,442,847,548","34,338,806,722,745","114,647,455,346,716",,0.48943618228193636,0.9580871135613858,1.9575322549600271,0.5108472657174274,0.2995165188699377,0.9580871135613858,1.1533059972906905,0.5371666158218655
